Phone Number,Message,Received
JM-BIGBKT ,Received,"Dear bigbasketeer, it's your lucky day! Save Min. Rs.0000 on 0000+ products inside on bigbasket Supersaver. Update the app to use Supersaver on bigbasket. Shop now https://u0000.mnge.co/0000LqXNDG"
JM-BIGBKT ,Received,"Dear bigbasketeer, it's your lucky day! Save Min. Rs.0000 on 0000+ products inside on bigbasket Supersaver. Update the app to use Supersaver on bigbasket. Shop now https://u0000.mnge.co/OAlm0000qB"
JM-BIGBKT ,Received,"Dear bigbasketeer, Flash Sale has started on bigbasket Supersaver best sellers. Add products to your cart now. Update the app to use Supersaver https://u0000.mnge.co/MyZpMpB"
JM-BIGBKT ,Received,"Hi bigbasketeer, today save Flat 0000% off on all the products found here on Bigbasket Supersaver https://u0000.mnge.co/0000MgM0000rG"
JM-BIGBKT ,Received,"Dear Sandipan, Aashirvaad atta and Pillsbury atta are heavily discounted on bb Supersaver! Save a min of Rs.0000 on your order on Supersaver. Update the bigbasket app to use Supersaver. https://u0000.mnge.co/wXBx0000K"
JM-BIGBKT ,Received,"Hi Sandipan, in next 0000 hrs you can save up to 0000% off on these best sellers https://u0000.mnge.co/0000nkw0000A Flash sale ends at 0000:0000 AM on Bigbasket Supersaver."
JM-BITSPL ,Received,"Boost your career by pursing BITS Pilani Work Integrated Learning Programmes, To apply visit bit.ly/0000j0000ub0000s"
JM-BITSPL ,Received,Easy EMI option with zero % interest available for BITS Pilani Work Integrated Learning Programmes. Last date to apply Feb0000 Visit bit.ly/0000j0000ub0000s
JM-blnkit ,Received,"<#> Please use OTP 0000 to login to your Blinkit (formerly grofers) account and shop from our wide array of products. OTP valid for 0000 minutes
h0000i0000dXfT0000qL"
JM-BYJUEP ,Received,"Hi Aspirant, UGC NET Dec 0000 Result Out! Share now and win exciting rewards.
Click here www.gs.im/l/TgOx0000Gn0000rOa
-BYJU'S Exam Prep"
JM-BYJUEP ,Received,"Hi Aspirant, UGC NET Dec 0000 Result Out! Share now and win exciting rewards.
Click here www.gs.im/l/OPdRa0000oFUhu
-BYJU'S Exam Prep"
JM-CITYFN ,Received,Your Verification Code From Cityfurnish is 0000 for Request ID: dYi0000fvxjFsX
JM-CREDIN ,Received,"JIOMART has requested money from you on your CRED UPI. Rs 0000 will be debited from your account, on approving the request."
JM-DEALSH ,Received,"<#> Dear Customer, 0000 is your one time password (OTP). Please enter the OTP to proceed. Thank you, Team DealShare. k0000IsBaTmn"
JM-DOCONN ,Received,"Hi! Sandipan's follow up with Dr. Usha is advised tomorrow. For appointments visit https://docon.co.in/doctor/usharathi. Thanks!
- Docon"
JM-DOCONN ,Received,Thank you for visiting  Dr. Usha Rathi ! View prescriptions and book appointment at https://docon.cc/ZN0000X -Docon
JM-DOCONN ,Received,Thank you for visiting  Dr. Usha Rathi ! View prescriptions and book appointment at https://docon.cc/0000bzu -Docon
JM-DOCONN ,Received,Thank you for visiting  Dr. Usha Rathi ! View prescriptions and book appointment at https://docon.cc/0000Me0000 -Docon
JM-DOCSAT ,Received,"Hi Sandipan Dutta, help us improve the tele consultation experience by sharing your feedback at https://peasy.in/feedback/u0000k0000TZ Team DocStat"
JM-DUNZOO ,Received,"Hi, Theobroma Foods Pvt. Ltd. is sending a package to you with Dunzo. Partner Santosh Kashinath Shinde (0000) shall reach your location within 0000 minutes. Track your order here: https://tinyurl.com/bdedvw0000z Thank you. NOTE : DO NOT PAY CASH TO THE DELIVERY PARTNER"
JM-EATSRE ,Received,"<#> - 0000 is your OTP to EatSure.
There will be no artificial colours, flavours or
hidden agenda in your meal. yIfSypBbkay"
JM-EDMART ,Received,[#] 0000 is the One Time Password (OTP) to log in to your DMart Ready account. Your OTP will expire in 0000 minutes. gi0000upmA/cR0000
JM-EDMART ,Received,ORDER CONFIRMED : Your Order# 0000 with 0000 items is confirmed. Download your receipt from My Orders section. - DMart Ready
JM-EDMART ,Received,ON THE WAY: Your Shipment# 0000-0000 is out for delivery and will be delivered today between 0000:0000 AM-0000:0000 PM. - DMart Ready
JM-EDMART ,Received,DELIVERED: Shipment# 0000-0000 has been delivered successfully. You can download your invoice from My Orders section. - DMart Ready
JM-EUREKA ,Received,"We, at Eureka Forbes invite you to join our latest WhatsApp support channel. To receive timely updates on WhatsApp, please click www.gs.im/l/HElzdS0000DR0000m"
JM-FLIPKT ,Received,"Dear Customer, You're Pre-Qualified for Credit Up to Rs. 0000 Lakh* with Flipkart Pay Later. Sign-up & Get Rs. 0000* Gift Card Now > http://fkrt.it/hRRwuruuuN"
JM-FLPKRT ,Received,"Dear Customer, New OFFER! You're Pre-approved for credit up to Rs.0000 Lakh + get Gift Card up to Rs.0000*. Activate Flipkart Pay Later

http://fkrt.it/pzoNyxuuuN"
JM-FLPKRT ,Received,"Dear Customer, Congrats! You're Pre-qualified for Flipkart Axis Bank Credit Card. + 0000% Cashback directly in your A/C. Apply in 0000secs
http://fkrt.it/wnNGf0000NNNN"
JM-FROMBM ,Received,"You are using an older version of the app, which will not be supported after 0000-0000-0000. Upgrade to the latest version now in playstore https://bit.ly/0000t0000yye - BharatMatrimony"
JM-HDFCGI ,Received,"Dear Customer, your KYC has been successfully collected and approved. Please note your KYC ID F0000FX0000ALHZ for future reference. Team HDFC ERGO"
JM-HDFCGI ,Received,OTP is 0000 for your HDFC ERGO transaction. This is generated on 0000/0000/0000 0000:0000:0000 PM and valid for 0000 mins
JM-housng ,Received,We at Housing value your feedback. Please fill this 0000-Sec Survey about your Home Search: https://u0000.mnge.co/RqBnVYz Stay Safe
JM-iONEMG ,Received,<#> Your Tata 0000mg OTP is 0000. Stay safe and healthy :) Message ID: QVRZBd0000yGDH
JM-ITDCPC ,Received,"Dear AQXXXXXX0000A,Please file ITR for AY0000-0000 at www.incometax.gov.in. Verify data of your Form 0000AS, AIS and other documents before submission.E-filing team,ITD"
JM-ITDCPC ,Received,ITR for AY 0000-0000 and PAN: aqexxxxx0000a has been processed at CPC. Intimation u/s 0000(0000) has been sent to your registered email ID. If not received check in SPAM folder.
JM-JIOENG ,Received,"Dear User,
Grab your chance to win exciting DISCOUNTS! Hurry up & claim your coupons NOW. Check now on https://t.jio/mywinnings-0000 T&C 
Team JioCoupon"
JM-JIOENG ,Received,"Dear User, you've got My0000Circle Get Flat Rs 0000 Bonus for your participation on Specials. Use code JFLAT0000 on https://t.jio/mywinnings T&C"
JM-JIOENG ,Received,"Dear User, You've got Specials coupon of Get Flat 0000 bonus cash on My Winnings. Click on https://t.jio/winnings-MYIPL0000K to claim. T&C"
JM-JIOENG ,Received,"Dear User, you've got My0000Circle for your participation on Specials. Use code Get Flat 0000 bonus cash on https://t.jio/winnings-MYIPL0000K T&C"
JM-JIOINF ,Received," Jio        
MyJio   0000    
0000      
        www.jio.com/r/t0000KsJccQQ"
JM-JIOINF ,Received," Jio        
MyJio   0000    
0000      
        www.jio.com/r/u0000FRMJQyl"
JM-JIOINF ,Received,"    0000     0000-0000-0000  ,  0000-0000-0000    |     0000.0000  |        https://www.jio.com/billpay               |             |"
JM-JIOINF ,Received," Jio        
MyJio   0000    
0000      
        www.jio.com/r/vgIcHk0000qt"
JM-JIOINF ,Received,"   !              
  0000       Jio   "
JM-JIOINF ,Received," Jio        
MyJio   0000    
0000      
        www.jio.com/r/vPp0000RLyw"
JM-JIOINF ,Received,"Never miss out on important information! Keep your email ID updated to receive monthly bills & other information related to your Jio number. To check your contact details and to update, click www.jio.com/r/LfCg0000T0000"
JM-JIOINF ,Received,"Never miss out on important information! Keep your email ID updated to receive monthly bills & other information related to your Jio number. To check your contact details and to update, click www.jio.com/r/LjSHH0000D0000"
JM-JIOINF ,Received,"Never miss out on important information! Keep your email ID updated to receive monthly bills & other information related to your Jio number. To check your contact details and to update, click www.jio.com/r/LohYhY0000t0000"
JM-JIOINF ,Received,"Never miss out on important information! Keep your email ID updated to receive monthly bills & other information related to your Jio number. To check your contact details and to update, click www.jio.com/r/LteoAEYt0000"
JM-JIOINF ,Received,"   TRUE 0000G !
   Jio    
      TRULY UNLIMITED 0000G  (0000 Gbps   )     
 Jio TRUE 0000G         :
0000. ->     ->           
0000. ->  ->  ->->  0000G      0000G    
     https://youtu.be/glqtACtRUDI
Jio TRUE 0000G    
Jio      "
JM-JIOINF ,Received,"YOU HAVE TRUE 0000G!
Your number has received the Jio Welcome Offer.
You can use TRULY UNLIMITED 0000G data with upto 0000 Gbps speeds, at no additional cost.
Kindly do the following to experience JioTrue0000G:
0000. Update the latest software of your device by going to Settings->About Device->Software Update
0000. Kindly select 0000G network on your handset by visiting -> Settings->Mobile Network->SIM->Network Type 0000G
See https://youtu.be/jskWALw0000qtg
Enjoy the JioTrue0000G experience.
With Love,
From Jio"
JM-JIOJCN ,Received,"Dear User, You've got My0000Circle coupon of Flat 0000 bonus cash on My Winnings. Click on https://t.jio/winnings-MY0000REP to claim. T&C"
JM-JIOMRT ,Received,"Dear Customer, we regret to inform that your order is delayed due to reasons beyond our control. You can be rest assured that we will make sure your package is delivered to you at the earliest. Thank you for your patience and understanding. For any further assistance, please visit our website at www.jiomart.com or login to Web App. Dhanyavaad, Team JioMart"
JM-JioSvc ,Received,"Your Jio number is ready for use.
 For seamless data experience across the 
country, set the 'Data Roaming' as On/Always.
 To know 'How to Set up Jio Network' on mobile,
 click https://www.youtube.com/watch?v=
U0000HCntJ0000N0000"
JM-JIOURG ,Received,"Your bill dated 0000-0000-0000 for Jio Number 0000 is due for payment on 0000-0000-0000.
To know your bill amount and to pay your bill through MyJio app, click https://www.jio.com/billpay
Overdue charges will be applicable, in case of delay in payment. Kindly ignore, if already paid.
For any clarification, you can call us at 0000 from your Jio number."
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/IG0000d0000. Team Jio
JM-JIOVOC ,Received,"    0000  Jio         Jio       www.jio.com/r/IIAHY0000JJY       ,  Jio"
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/IJ0000fIv0000ZS. Team Jio
JM-JIOVOC ,Received,MyJio app                         www.jio.com/r/IKFABo0000ws       Jio
JM-JIOVOC ,Received,We are eager to know your feedback on the usage of MyJio app. Please click www.jio.com/r/ILadUDCqj to share your feedback.
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/IM0000ECuyjO. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/IPRjn0000aDH. Team Jio
JM-JIOVOC ,Received,MyJio app                         www.jio.com/r/IQsQU0000DFU       Jio
JM-JIOVOC ,Received,We are eager to know your feedback on the usage of MyJio app. Please click www.jio.com/r/IQWTMgKjR to share your feedback.
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/ISM0000jnRjj. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/IVGYnT0000. Team Jio
JM-JIOVOC ,Received,"    0000  Jio         Jio       www.jio.com/r/IWlbESF0000m       ,  Jio"
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/IYztZmSuY. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/I0000uUYNn0000. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/I0000rbayMMm. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/I0000mGshJxt. Team Jio
JM-JIOVOC ,Received,"    0000  Jio         Jio       www.jio.com/r/JbnpYJ0000kw       ,  Jio"
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JgBvDVaEC. Team Jio
JM-JIOVOC ,Received,MyJio app                         www.jio.com/r/JhBlo0000mdM       Jio
JM-JIOVOC ,Received,We are eager to know your feedback on the usage of MyJio app. Please click www.jio.com/r/Jh0000Roed0000 to share your feedback.
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JjuNXIOdg. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JmrrhZdc0000. Team Jio
JM-JIOVOC ,Received,"    0000  Jio         Jio       www.jio.com/r/JokJDw0000gE       ,  Jio"
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JpnkmXgzi. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JskQCFFY0000. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JvhJ0000icJf. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JxVfJl0000qc. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JAEfFCjj0000. Team Jio
JM-JIOVOC ,Received,"    0000  Jio         Jio       www.jio.com/r/JARlLtZPp       ,  Jio"
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JDvDa0000NS0000. Team Jio
JM-JIOVOC ,Received,MyJio app                         www.jio.com/r/JEgejBEQd       Jio
JM-JIOVOC ,Received,We are eager to know your feedback on the usage of MyJio app. Please click www.jio.com/r/JEKu0000PXv0000 to share your feedback.
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JF0000kUML0000o. Team Jio
JM-JIOVOC ,Received,MyJio app                         www.jio.com/r/uQ0000Gr0000Vw       Jio
JM-JIOVOC ,Received,We are eager to know your feedback on the usage of MyJio app. Please click www.jio.com/r/JHR0000zGfGe to share your feedback.
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JIDkZWGPj. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JLsuk0000mXo. Team Jio
JM-JIOVOC ,Received,"    0000  Jio         Jio       www.jio.com/r/JMO0000CJUBJ       ,  Jio"
JM-JIOVOC ,Received,MyJio app                         www.jio.com/r/JQou0000T0000kU       Jio
JM-JIOVOC ,Received,We are eager to know your feedback on the usage of MyJio app. Please click www.jio.com/r/JQRj0000yA0000I to share your feedback.
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JRdcmI0000yC. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JT0000NVHq. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/JXo0000nhTj0000. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/J0000dTSNigP. Team Jio
JM-JIOVOC ,Received,"    0000  Jio         Jio       www.jio.com/r/J0000iSrMCfe       ,  Jio"
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/J0000bCuRnvV. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/J0000L0000f0000GXQ. Team Jio
JM-JIOVOC ,Received,Thank you for being our valued PostPaid Customer. We would love to get your feedback on Postpaid experience to improve our services. Please click on www.jio.com/r/KaAANiqND. Team Jio
JM-JIOVOC ,Received,MyJio app                         www.jio.com/r/Ke0000eUlkSM       Jio
JM-JIOVOC ,Received,We are eager to know your feedback on the usage of MyJio app. Please click www.jio.com/r/KfBYJ0000NyG to share your feedback.
JM-JIOVOC ,Received,MyJio app                         www.jio.com/r/KjWgbRha0000       Jio
JM-JIOVOC ,Received,We are eager to know your feedback on the usage of MyJio app. Please click www.jio.com/r/KkuU0000XQzM to share your feedback.
JM-JIOVOC ,Received,MyJio app                         www.jio.com/r/KwDumBrl0000       Jio
JM-JIOVOC ,Received,We are eager to know your feedback on the usage of MyJio app. Please click www.jio.com/r/KxcuP0000kkG to share your feedback.
